Data da Compra,Produto,Preco Original/Preco com Desconto,Fornecedor,Qtd. Comprada,Comprador,Nome Gerente,Sobrenome Gerente,Região Destino,
1/27/2020,Gravador,"16,89/16,89",Hashtag Toys,3,"Sun, Eugene",Ferne,Jakeman,Brasil - SP,
1/27/2020,Gravador,"16,89/16,89",Hashtag Toys,1,"Zhang, Brent",Cris,Francescuzzi,Brasil - MA,
1/27/2020,Ar Condicionado,595/595,Contoso,5,"Price, Mariah",Asher,Sinott,Brasil - SP,
1/27/2020,Lâmpada,25/25,Contoso,3,"Richardson, Chase",Fifine,Joblin,Brasil - SP,
1/27/2020,Gravador,"8,99/8,99",Hashtag Toys,1,"Howard, Jeremiah",Lesly,Gabbott,Brasil - SP,
1/27/2020,Gravador,"8,88/8,88",Southridge Video,5,"Carlson, Kari",Godiva,Soeiro,Brasil - ES,
1/27/2020,Gravador,"8,88/8,88",Southridge Video,2,"Kelly, Morgan",Livvie,Gadault,Brasil - SP,
1/27/2020,Microondas,"299/212,29",Litware ,1,"Simmons, Christian",Tommie,Coleson,Brasil - RJ,
1/27/2020,Configuração e Serviço de Informática,"109,99/96,79",Southridge Video,4,"Navarro, Darren",Holden,Maddigan,Brasil - SP,
1/27/2020,Ventilador,"31,39/27,31",Hashtag Toys,1,"Luo, Raul",Jaimie,Towler,Brasil - SP,
1/27/2020,Rádio,"16,99/10,19",Southridge Video,5,"Harrison, Colleen",Ahmed,Haime,Brasil - BA,
1/27/2020,Gravador,"8,99/8,99",Hashtag Toys,5,"Rivera, Devin",Harli,Drage,Brasil - RJ,
1/27/2020,Monitor,"126,9/126,9",Southridge Video,1,"Andersen, Jaime",Mark,Longmaid,Brasil - SP,
1/27/2020,Projetor,"126,9/123,09",Southridge Video,1,"Bryant, Fernando",Neron,Chaudret,Brasil - RJ,
1/27/2020,Projetor,"126,9/126,9",Southridge Video,4,"Subram, Mayra",Eunice,Chadband,Brasil - SP,
1/27/2020,Monitor,"126,9/111,67",Southridge Video,4,"Andersen, Katrina",Kerrie,Reynish,Brasil - SP,
1/27/2020,Projetor,"126,9/126,9",Southridge Video,1,"Butler, Natalie",Ardenia,Emslie,Brasil - SP,
1/27/2020,Projetor,"126,9/126,9",Southridge Video,4,"Xu, Gregory",Gerhardt,Beckles,Brasil - BA,
1/27/2020,Projetor,"126,9/115,48",Southridge Video,1,"Sharma, Franklin",Bellina,Izkovicz,Brasil - SP,
1/27/2020,Projetor,"126,9/126,9",Southridge Video,2,"Robinson, Rachel",Barret,Mckimm,Brasil - RJ,
1/27/2020,Projetor,"126,9/126,9",Southridge Video,1,"Rubio, Gloria",Gussi,Kemmish,Brasil - SP,
1/27/2020,Projetor,"126,9/126,9",Southridge Video,1,"Bailey, Lucas",Angelia,Coveney,Brasil - BA,
1/27/2020,Monitor,"126,9/98,98",Southridge Video,2,"Wright, Fernando",Donielle,Eustanch,Brasil - SP,
1/27/2020,Geladeira,299/299,Litware ,1,"Simmons, Christian",Siobhan,Ropartz,Brasil - RJ,
1/28/2020,Lâmpada,"25/23,75",Contoso,2,"Nara, Misty",Jecho,Knell,Brasil - MA,
1/28/2020,Lâmpada,25/25,Contoso,1,"Zheng, Warren",Sullivan,Renne,Brasil - SP,
1/28/2020,Projetor,109/109,Southridge Video,1,"Sara, Chelsea",Paddy,Causer,Brasil - SP,
1/28/2020,Geladeira,569/569,Litware,1,"Bryant, Sydney",Mattias,Guillain,Brasil - ES,
1/28/2020,CD Música,"257,5/257,5",Contoso,1,"Henderson, Grace",Heath,Server,Brasil - SP,
1/28/2020,Aparelho de Som,32/32,Hashtag Toys,2,"Diaz, Jaime",Jarrad,Werrilow,Brasil - RJ,
1/28/2020,Gravador,"6,99/6,99",Hashtag Toys,1,"Prasad, Adriana",Conny,Vout,Brasil - SP,
1/28/2020,Lâmpada,595/595,Contoso,1,"Lee, Robert",Delilah,Strase,Brasil - SP,
1/28/2020,Lâmpada,25/25,Southridge Video,1,"Gonzalez, Edward",Ingelbert,Boddie,Brasil - SP,
1/28/2020,Rádio,"8,99/8,99",Hashtag Toys,1,"Harris, Richard",Baily,Halliburton,Brasil - SP,
1/28/2020,Gravador,"8,99/8,99",Hashtag Toys,4,"Watson, Katherine",Ibby,Castri,Brasil - SP,
1/28/2020,Gravador,"16,89/16,89",Hashtag Toys,1,"Robinson, Elizabeth",Jeramie,Seacombe,Brasil - SP,
1/28/2020,Rádio,"16,89/16,89",Hashtag Toys,1,"Russell, Brianna",Eldredge,Kear,Brasil - RJ,
1/28/2020,Gravador,"6,99/6,99",Hashtag Toys,1,"Gonzales, Aidan",Emmie,Shanklin,Brasil - SP,
1/28/2020,Microondas,399/399,Contoso,1,"Wang, Austin",Roddy,Kilcoyne,Brasil - ES,
1/28/2020,Rádio,"16,99/16,99",Southridge Video,1,"Garcia, Andre",Jammie,Stiffell,Brasil - RJ,
1/28/2020,Gravador,"16,99/16,99",Southridge Video,4,"Cook, Kaylee",Paulette,Belvin,Brasil - SP,
1/28/2020,Gravador,"16,99/16,99",Southridge Video,4,"Luo, Nichole",Barbette,Persey,Brasil - SP,
1/28/2020,Ventilador,109/109,Hashtag Toys,1,"Zhu, Tiffany",Shurlock,Fonteyne,Brasil - SP,
1/28/2020,Gravador,"6,99/5,1",Hashtag Toys,3,"Yang, Connor",Rosemarie,Purveys,Brasil - SP,
1/28/2020,Lâmpada,"595/398,65",Contoso,1,"Guo, Clarence",Talbert,Crampton,Brasil - SP,
1/28/2020,Monitor,"126,9/126,9",Southridge Video,1,"Watson, Bryce",Carlos,Mesquita,Brasil - BA,
1/28/2020,Monitor,"126,9/126,9",Southridge Video,5,"Munoz, Kathleen",Fernanda,Braghini,Brasil - SP,
1/28/2020,Projetor,"126,9/126,9",Southridge Video,4,"Garcia, Heidi",Donovan,Tinner,Brasil - SP,
1/28/2020,Projetor,"126,9/126,9",Southridge Video,1,"Gomez, Larry",Ana,Carvalho,Brasil - SP,
1/28/2020,Monitor,"126,9/126,9",Southridge Video,4,"Luo, Yolanda",Annabel,O'heneghan,Brasil - SP,
1/28/2020,Monitor,"126,9/102,79",Southridge Video,1,"Blue, Paige",Myca,Albury,Brasil - BA,
1/28/2020,Projetor,"126,9/126,9",Southridge Video,2,"Cox, Gabrielle",Filide,Wildey,Brasil - SP,
1/28/2020,Projetor,"126,9/126,9",Southridge Video,2,"Rogers, Amanda",Sapphira,Vatcher,Brasil - SP,
1/28/2020,Monitor,"126,9/126,9",Southridge Video,1,"Stewart, Emma",Sarah,Woollett,Brasil - RJ,
1/28/2020,Projetor,"126,9/126,9",Southridge Video,1,"Barnes, Arianna",Cazzie,Vasyukov,Brasil - SP,
1/28/2020,Microondas,569/569,Litware,1,"Xu, Mindy",Sander,Mendel,Brasil - SP,
1/29/2020,Lâmpada,595/595,Contoso,1,"Cook, Rachel",Levey,Borges,Brasil - RJ,
1/29/2020,Ar Condicionado,"25/24,25",Contoso,1,"Luo, Kathryn",Ramon,Araujo,Brasil - RJ,
1/29/2020,Lâmpada,25/25,Contoso,1,"Chandra, George",Sayres,Tyrie,Brasil - MA,
1/29/2020,Ar Condicionado,25/25,Contoso,1,"Carlson, Melody",Guinevere,Peers,Brasil - BA,
1/29/2020,Ar Condicionado,68/68,Contoso,3,"He, Tiffany",Kitty,Starten,Brasil - RJ,
1/29/2020,Microondas,889/889,Contoso,1,"Gutierrez, Jimmy",Carissa,Ladbrooke,Brasil - SP,
1/29/2020,Microondas,429/429,Contoso,2,"Wu, Darryl",Mathilde,Sirr,Brasil - SP,
1/29/2020,Lâmpada,595/595,Contoso,1,"Clark, Anna",Cristen,Kitteridge,Brasil - SP,
1/29/2020,Lâmpada,25/25,Contoso,3,"Goel, Kelli",Myrtice,Britten,Brasil - MA,
1/29/2020,Rádio,"8,88/8,88",Southridge Video,3,"Griffin, Kevin",Cleo,Lile,Brasil - ES,
1/29/2020,Gravador,"8,88/6,22",Southridge Video,1,"Adams, Jose",Frazer,Fitzgeorge,Brasil - RJ,
1/29/2020,Gravador,"8,88/8,88",Southridge Video,2,"Long, Jack",Humphrey,Bichener,Brasil - SP,
1/29/2020,Gravador,"8,88/5,59",Southridge Video,1,"Lee, Julia",Carolina,Santos,Brasil - SP,
1/29/2020,Geladeira,889/889,Southridge Video,4,"Richardson, Andrea",Bonnie,Abrey,Brasil - SP,
1/29/2020,Lâmpada,25/25,Contoso,5,"Zhao, Micah",Abran,Strowan,Brasil - RJ,
1/29/2020,Lâmpada,595/595,Contoso,5,"Shan, Clarence",Elbertina,Saltman,Brasil - MA,
1/29/2020,Monitor,"126,9/124,36",Southridge Video,1,"Tang, Warren",Vincenz,Patsall,Brasil - RJ,
1/29/2020,Projetor,"126,9/126,9",Southridge Video,1,"Zhang, Trisha",Giovanna,Gonzalvo,Brasil - SP,
1/29/2020,Monitor,"126,9/101,52",Southridge Video,5,"Rogers, Brianna",Harlan,Collard,Brasil - SP,
1/29/2020,Projetor,"126,9/123,09",Southridge Video,1,"Alexander, Megan",Terri,Monkman,Brasil - SP,
1/29/2020,Monitor,"126,9/77,41",Southridge Video,1,"Romero, Joanna",Harwell,Mccaig,Brasil - SP,
1/29/2020,Monitor,"126,9/126,9",Southridge Video,5,"Griffin, Jonathan",Cesare,Gillicuddy,Brasil - ES,
1/29/2020,Projetor,"126,9/126,9",Southridge Video,1,"Powell, Jacqueline",Peirce,Paumier,Brasil - SP,
1/29/2020,Projetor,"126,9/126,9",Southridge Video,1,"Lopez, Ivan",Christy,Elintune,Brasil - SP,
1/29/2020,Projetor,"126,9/114,21",Southridge Video,2,"Carter, Alex",Clevie,Latour,Brasil - ES,
1/29/2020,Projetor,"126,9/126,9",Southridge Video,1,"White, Emma",Hale,Winstanley,Brasil - RJ,
1/29/2020,Monitor,"126,9/76,14",Southridge Video,1,"Anderson, Nathan",Davin,Meuse,Brasil - SP,
1/30/2020,Aparelho de Som,"34/27,2",Hashtag Toys,1,"Morris, Haley",Bruis,Jelf,Brasil - SP,
1/30/2020,Lâmpada,"595/535,5",Contoso,1,"Li, Louis",Lyndsie,Ketts,Brasil - SP,
1/30/2020,Rádio,"4,99/4,99",Hashtag Toys,1,"Munoz, Mathew",Sonja,Redmond,Brasil - ES,
1/30/2020,Lâmpada,25/25,Contoso,5,"Bailey, Taylor",#N,D,Brasil - SP,
1/30/2020,Ventilador,32/32,Hashtag Toys,2,"Gill, Ruben",Dalenna,Mochar,Brasil - RJ,
1/30/2020,Ventilador,"28/19,6",Hashtag Toys,3,"Rivera, Riley",Enoch,Bachelar,Brasil - SP,
1/30/2020,Microondas,"329/210,56",Contoso,1,"Gray, Arianna",Erinn,Brookton,Brasil - SP,
1/30/2020,Aparelho de Som,"32/29,44",Hashtag Toys,1,"Alexander, Hannah",Hamnet,Bickerdyke,Brasil - SP,
1/30/2020,Ar Condicionado,68/68,Contoso,1,"Munoz, Eddie",Harris,Weatherley,Brasil - RJ,
1/30/2020,Microondas,329/329,Southridge Video,1,"Nara, Cedric",Kellia,Turbill,Brasil - SP,
1/30/2020,Aparelho de Som,"70,13/49,09",Hashtag Toys,2,"Roy, Lisa",Temple,Brownsmith,Brasil - BA,
1/30/2020,Rádio,"4,99/4,84",Hashtag Toys,1,"Ma, Cara",Curran,Schirach,Brasil - RJ,
1/30/2020,Rádio,"16,89/16,89",Hashtag Toys,1,"Subram, Douglas",Arie,Humerstone,Brasil - AM,
1/30/2020,Projetor,"126,9/125,63",Southridge Video,1,"Vance, Henry",Andras,Roseborough,Brasil - SP,
1/30/2020,Projetor,"126,9/126,9",Southridge Video,5,"Tang, Deborah",Sullivan,Rodriguez,Brasil - SP,
1/30/2020,Projetor,"126,9/126,9",Southridge Video,2,"Xu, Jerry",Erie,Chellingworth,Brasil - SP,
1/30/2020,Projetor,"126,9/126,9",Southridge Video,1,"Martinez, Carolyn",Ina,Wix,Brasil - SP,
1/30/2020,Monitor,"126,9/126,9",Southridge Video,4,"Zhang, Krystal",Neel,Mumbray,Brasil - SP,
1/30/2020,Monitor,"126,9/126,9",Southridge Video,1,"Raji, Kelvin",Vania,Jozaitis,Brasil - SP,
1/30/2020,Projetor,"126,9/126,9",Southridge Video,1,"Rodriguez, Ronald",Fergus,Maving,Brasil - SP,
1/30/2020,Monitor,"126,9/126,9",Southridge Video,1,"Munoz, Rebekah",Torrey,Tooby,Brasil - SP,
1/30/2020,Projetor,"126,9/126,9",Southridge Video,5,"Nara, Bradley",Reg,Bobasch,Brasil - SP,
1/30/2020,Monitor,"126,9/126,9",Southridge Video,1,"Cai, Clayton",Dwayne,Kuhlmey,Brasil - SP,
1/30/2020,Monitor,"126,9/126,9",Southridge Video,1,"Suarez, Mathew",Iorgo,Ehrat,Brasil - ES,
1/30/2020,Monitor,"126,9/79,95",Southridge Video,1,"Richardson, Grace",Betteanne,Chenery,Brasil - MA,
1/30/2020,Monitor,"126,9/126,9",Southridge Video,1,"Garcia, Miguel",Mikey,Nijssen,Brasil - RJ,
1/30/2020,Monitor,"126,9/126,9",Southridge Video,3,"Turner, Adam",Jack,Hendron,Brasil - MA,
1/30/2020,Monitor,"126,9/90,1",Southridge Video,1,"Hughes, Megan",Odilia,Mcorkill,Brasil - SP,
1/31/2020,Lâmpada,"595/404,6",Contoso,1,"Romero, Andy",Tate,Mokes,Brasil - SP,
1/31/2020,Lâmpada,25/25,Contoso,1,"Sanz, Diana",Wynny,Markushkin,Brasil - ES,
1/31/2020,Rádio,"8,99/7,91",Hashtag Toys,3,"Young, Caleb",Melvin,Gilbert,Brasil - ES,
1/31/2020,Lâmpada,595/595,Contoso,4,"Baker, Natalie",Gaylene,Antonsen,Brasil - RJ,
1/31/2020,Lâmpada,"595/511,7",Contoso,1,"Peterson, Alex",Thomáz,Vannier,Brasil - RJ,
1/31/2020,Aparelho de Som,"72,45/72,45",Hashtag Toys,1,"Scott, Haley",Ryun,Fiddler,Brasil - SP,
1/31/2020,Microondas,"299,9/299,9",Litware ,5,"Morcos, Hany",Alic,Andrzejczak,Brasil - BA,
1/31/2020,Ventilador,43/43,Hashtag Toys,1,"Raje, Grant",Tresa,Drinkale,Brasil - BA,
1/31/2020,Aparelho de Som,43/43,Hashtag Toys,3,"Raji, Arturo",#N,D,Brasil - RJ,
1/31/2020,Rádio,"6,99/4,68",Southridge Video,1,"Xu, Margaret",Lira,Maase,Brasil - SP,
1/31/2020,Rádio,"6,99/6,85",Southridge Video,4,"Andersen, Kelvin",Lana,Bock,Brasil - ES,
1/31/2020,Ar Condicionado,595/595,Contoso,1,"Sanchez, Candace",Lulu,Ellin,Brasil - SP,
1/31/2020,Monitor,"126,9/126,9",Southridge Video,1,"Scott, Hunter",Cory,Maystone,Brasil - RJ,
1/31/2020,Projetor,"126,9/126,9",Southridge Video,5,"Xu, Maurice",Crosby,Ambage,Brasil - SP,
1/31/2020,Projetor,"126,9/126,9",Southridge Video,1,"Raji, Kelvin",Israel,Avesque,Brasil - SP,
1/31/2020,Monitor,"126,9/126,9",Southridge Video,2,"Romero, Tabitha",Rubi,Kerkham,Brasil - RJ,
1/31/2020,Monitor,"126,9/126,9",Southridge Video,5,"Raman, Darren",Somerset,Lovering,Brasil - SP,
1/31/2020,Monitor,"126,9/126,9",Southridge Video,3,"Anand, Shawna",Godfry,Adamiak,Brasil - SP,
1/31/2020,Projetor,"126,9/110,4",Southridge Video,5,"Jenkins, Jacqueline",Jodi,Lefeuvre,Brasil - SP,
1/31/2020,Projetor,"126,9/126,9",Southridge Video,1,"Gray, Katelyn",Gene,Boldra,Brasil - ES,
1/31/2020,Projetor,"126,9/112,94",Southridge Video,1,"Scott, Alexandra",Lyle,Lillyman,Brasil - SP,
1/31/2020,Projetor,"126,9/114,21",Southridge Video,1,"Torres, Jonathon",Ferguson,Birkinshaw,Brasil - ES,
1/31/2020,Monitor,"126,9/126,9",Southridge Video,1,"Hughes, Arianna",Walt,Theobold,Brasil - SP,
1/31/2020,Projetor,"126,9/101,52",Southridge Video,4,"Diaz, Samantha",May,Alishoner,Brasil - BA,
1/31/2020,Projetor,"126,9/126,9",Southridge Video,1,"Baker, Kaitlyn",Sinclair,Biss,Brasil - ES,
1/31/2020,Geladeira,"299,9/224,93",Litware ,1,"Ruiz, Shannon",Doris,Chisolm,Brasil - SP,
2/1/2020,Ar Condicionado,"595/398,65",Contoso,4,"Martin, Audrey",Nadiya,Crichmer,Brasil - SP,
2/1/2020,Lâmpada,25/23,Contoso,2,"Nara, Maurice",Odele,Strelitzki,Brasil - ES,
2/1/2020,Lâmpada,"25/20,5",Contoso,3,"Shen, Ashlee",Mirelle,Stempe,Brasil - RJ,
2/1/2020,Microondas,429/429,Contoso,1,"Adams, Morgan",Dolley,Pibworth,Brasil - SP,
2/1/2020,Gravador,"16,89/16,89",Hashtag Toys,1,"Martin, Derrick",Cindi,Punt,Brasil - ES,
2/1/2020,Gravador,"16,99/16,99",Southridge Video,1,"Dominguez, Anne",Jessie,Kneller,Brasil - SP,
2/1/2020,Rádio,"8,88/8,88",Southridge Video,1,"Navarro, Hector",Armin,Stripling,Brasil - BA,
2/1/2020,Rádio,"8,88/8,88",Southridge Video,1,"Rogers, Bryan",Margo,Leslie,Brasil - RJ,
2/1/2020,Gravador,"16,89/16,89",Hashtag Toys,4,"Garcia, Marie",Conn,Priddy,Brasil - BA,
2/1/2020,Lâmpada,595/595,Contoso,5,"Rivera, Cole",Gertie,Wilmut,Brasil - MA,
2/1/2020,Ar Condicionado,"595/458,15",Contoso,1,"Roberts, Katelyn",Dick,Purchall,Brasil - SP,
2/1/2020,Ar Condicionado,"595/458,15",Contoso,1,"Martinez, Isabella",Jule,Deeson,Brasil - ES,
2/1/2020,Ar Condicionado,595/595,Contoso,2,"Walker, Benjamin",Langston,Claridge,Brasil - AM,
2/1/2020,Lâmpada,595/595,Contoso,1,"Bailey, Makayla",Quinn,Byford,Brasil - SP,
2/1/2020,Ar Condicionado,25/25,Contoso,1,"Torres, Isaiah",Klarrisa,Hedling,Brasil - RJ,
2/1/2020,Gravador,"6,99/6,99",Hashtag Toys,1,"Allen, Aaron",Valentine,Fronczak,Brasil - ES,
2/1/2020,Microondas,"399/239,4",Southridge Video,5,"Anderson, Matthew",Elita,Kix,Brasil - MA,
2/1/2020,Ventilador,43/43,Hashtag Toys,3,"Thames, Bernard",Barbe,Pinwell,Brasil - SP,
2/1/2020,CD Música,"257,5/257,5",Contoso,1,"Sanders, Xavier",Johan,Dover,Brasil - SP,
2/1/2020,Aparelho de Som,43/43,Hashtag Toys,1,"Navarro, Kristine",Adelle,M'quharge,Brasil - SP,
2/1/2020,Rádio,"4,99/4,99",Hashtag Toys,5,"Vazquez, Juan",Guillaume,Scrauniage,Brasil - ES,
2/1/2020,Projetor,"126,9/126,9",Southridge Video,1,"Sai, Preston",Lorri,Fretson,Brasil - BA,
2/1/2020,Monitor,"126,9/126,9",Southridge Video,1,"Huang, Brent",Lon,Tebbe,Brasil - SP,
2/1/2020,Projetor,"126,9/126,9",Southridge Video,1,"Becker, Katie",Abramo,Collough,Brasil - ES,
2/1/2020,Ar Condicionado,"126,9/126,9",Southridge Video,5,"Xu, Bradley",Melvin,Muller,Brasil - RJ,
2/1/2020,Projetor,"126,9/126,9",Southridge Video,1,"Dominguez, Deb",Angelika,Eakeley,Brasil - RJ,
2/1/2020,Projetor,"126,9/126,9",Southridge Video,1,"Malhotra, Edgar",Davey,Dunnan,Brasil - BA,
2/1/2020,Monitor,"126,9/126,9",Southridge Video,1,"Li, Jamie",Sula,Crosetto,Brasil - SP,
2/1/2020,Projetor,"126,9/91,37",Southridge Video,1,"Clark, Charles",Gaylor,Hillam,Brasil - RJ,
2/1/2020,Projetor,"126,9/88,83",Southridge Video,1,"Lopez, Allison",Josselyn,Brinson,Brasil - RJ,
2/1/2020,Projetor,"126,9/121,82",Southridge Video,1,"Hu, Martha",Lazarus,Witt,Brasil - SP,
2/2/2020,Ar Condicionado,"595/523,6",Contoso,1,"Griffin, Jeremiah",Pedro,Delgado,Brasil - SP,
2/2/2020,Lâmpada,"595/541,45",Contoso,1,"Romero, Arthur",Bax,Wipfler,Brasil - RJ,
2/2/2020,Gravador,"4,99/4,99",Hashtag Toys,2,"Yuan, Latoya",Hattie,Aysh,Brasil - RJ,
2/2/2020,CD Música,"257,5/257,5",Contoso,1,"Lopez, Jermaine",Baxter,Piggen,Brasil - RJ,
2/2/2020,Microondas,"299,9/299,9",Litware ,1,"Zheng, Damien",Adriane,Gomes,Brasil - RJ,
2/2/2020,Ventilador,"28/21,28",Hashtag Toys,1,"Carlson, Kendra",Valdemar,Locks,Brasil - RJ,
2/2/2020,Rádio,"8,99/7,73",Hashtag Toys,1,"Bradley, Latasha",Claudia,Natwick,Brasil - RJ,
2/2/2020,Lâmpada,25/25,Southridge Video,1,"Taylor, Alexis",Manda,Knottley,Brasil - SP,
2/2/2020,Gravador,"8,99/8,99",Hashtag Toys,1,"Cooper, Grace",Philippine,Demko,Brasil - RJ,
2/2/2020,Ventilador,"70,13/54",Hashtag Toys,1,"Zhang, Connor",Sashenka,Sima,Brasil - RJ,
2/2/2020,Aparelho de Som,"43/39,56",Hashtag Toys,1,"Torres, Jade",Jan,Wrettum,Brasil - ES,
2/2/2020,Aparelho de Som,43/43,Hashtag Toys,1,"Cook, Kaitlyn",Tobey,Boater,Brasil - SP,
2/2/2020,Aparelho de Som,"43/37,84",Hashtag Toys,4,"Howard, Angela",Grace,Delos,Brasil - SP,
2/2/2020,Geladeira,429/429,Contoso,2,"Zhang, Alejandro",Hazlett,Warrington,Brasil - SP,
2/2/2020,Ventilador,"70,13/70,13",Hashtag Toys,2,"Mehta, Ebony",Karine,Maccallion,Brasil - ES,
2/2/2020,Ventilador,"70,13/62,42",Hashtag Toys,1,"Zheng, Alisha",Reynolds,Veazey,Brasil - SP,
2/2/2020,Gravador,"4,98/3,59",Southridge Video,2,"Stone, Mitchell",Boonie,Stubs,Brasil - SP,
2/2/2020,Monitor,"126,9/126,9",Southridge Video,1,"Yuan, Terry",Liza,Prestney,Brasil - RJ,
2/2/2020,Monitor,"126,9/126,9",Southridge Video,1,"Martinez, Brett",Roderigo,Stucksbury,Brasil - ES,
2/2/2020,Projetor,"126,9/112,94",Southridge Video,3,"Jai, Franklin",Valentino,Rummins,Brasil - SP,
2/2/2020,Projetor,"126,9/76,14",Southridge Video,1,"Li, Kelvin",Leonidas,Gorghetto,Brasil - MA,
2/2/2020,Projetor,"126,9/126,9",Southridge Video,1,"Black, Tony",Cully,Feldmann,Brasil - SP,
2/2/2020,Monitor,"126,9/126,9",Southridge Video,1,"Liu, Rosa",Shawn,Kainz,Brasil - SP,
2/2/2020,Monitor,"126,9/96,44",Southridge Video,2,"Henderson, Hannah",Gabriel,Soares,Brasil - BA,
2/2/2020,Monitor,"126,9/98,98",Southridge Video,2,"Russell, Adam",Kinnie,Rispine,Brasil - BA,
2/2/2020,Projetor,"126,9/91,37",Southridge Video,1,"Simmons, Xavier",Marta,Clandillon,Brasil - ES,
2/2/2020,Projetor,"126,9/126,9",Southridge Video,1,"Simmons, Devin",Natka,Hupka,Brasil - SP,
2/2/2020,Monitor,"126,9/126,9",Southridge Video,1,"Taylor, Natalie",Erasmus,Arnison,Brasil - RJ,
2/2/2020,Monitor,"126,9/126,9",Southridge Video,1,"Raji, Ashlee",Callida,Mclaren,Brasil - RJ,
2/2/2020,Geladeira,"299,9/272,91",Litware ,2,"Mehta, Phillip",Richmond,Smithe,Brasil - SP,
2/2/2020,Microondas,"299,9/197,93",Litware ,1,"Zheng, Damien",Ardys,Junifer,Brasil - RJ,
2/2/2020,Microondas,"299,9/299,9",Litware ,1,"Sai, Meredith",Oswald,Kitman,Brasil - SP,
2/3/2020,Ar Condicionado,595/595,Southridge Video,1,"Beck, Alison",Nefen,Danilowicz,Brasil - ES,
2/3/2020,Ar Condicionado,25/25,Contoso,1,"She, Misty",Uta,Haskett,Brasil - ES,
2/3/2020,Ar Condicionado,68/68,Contoso,1,"Wang, Eugene",Fiorenze,Hachard,Brasil - ES,
2/3/2020,Rádio,"8,99/6,56",Hashtag Toys,1,"Gutierrez, Jimmy",Bambie,Bramelt,Brasil - SP,
2/3/2020,Rádio,"8,99/8,81",Hashtag Toys,1,"Hu, Rafael",Latashia,Springer,Brasil - SP,
2/3/2020,Rádio,"8,88/8,88",Southridge Video,1,"Diaz, Casey",Brit,Erb,Brasil - SP,
2/3/2020,Gravador,"8,88/8,17",Southridge Video,4,"Beck, Brad",Randi,Thouless,Brasil - SP,
2/3/2020,Rádio,"8,88/8,88",Southridge Video,1,"Rai, Priscilla",Carver,Peevor,Brasil - SP,
2/3/2020,Gravador,"8,88/8,88",Southridge Video,2,"Gonzales, Isabel",Lonny,Tomas,Brasil - RJ,
2/3/2020,Rádio,"8,88/8,88",Southridge Video,4,"Subram, Lydia",Katrina,Coltart,Brasil - RJ,
2/3/2020,Lâmpada,"595/422,45",Contoso,5,"Howard, Richard",Ferdie,Woolgar,Brasil - ES,
2/3/2020,Lâmpada,595/595,Southridge Video,1,"Ortega, Brandi",Vikki,Aldrin,Brasil - SP,
2/3/2020,Ar Condicionado,595/595,Contoso,1,"Parker, Jack",Cassey,Deniskevich,Brasil - SP,
2/3/2020,Gravador,"16,99/10,53",Southridge Video,4,"Patterson, Jose",Bebe,Steventon,Brasil - SP,
2/3/2020,Ventilador,43/43,Hashtag Toys,1,"Sharma, Benjamin",Josy,Fominov,Brasil - SP,
2/3/2020,Ar Condicionado,68/68,Contoso,3,"Adams, Hailey",Sue,Martonfi,Brasil - MA,
2/3/2020,Aparelho de Som,"99,75/79,8",Hashtag Toys,4,"Turner, Lucas",Lezley,Falkingham,Brasil - SP,
2/3/2020,Aparelho de Som,89/89,Hashtag Toys,4,"Johnson, Logan",Xenos,Temple,Brasil - SP,
2/3/2020,Ventilador,"73,39/73,39",Hashtag Toys,2,"Andersen, Karl",Andree,Vann,Brasil - RJ,
2/3/2020,Rádio,"4,99/4,99",Hashtag Toys,1,"Guo, Susan",Mallory,Shinfield,Brasil - SP,
2/3/2020,Rádio,"8,99/8,99",Hashtag Toys,4,"Cai, Autumn",Raffaello,Tarrier,Brasil - BA,
2/3/2020,Rádio,"8,99/8,99",Hashtag Toys,1,"Xie, Chad",Roi,Garrold,Brasil - RJ,
2/3/2020,Gravador,"16,89/16,89",Hashtag Toys,1,"Nath, Louis",Wayne,Castagnier,Brasil - ES,
2/3/2020,Monitor,"126,9/126,9",Southridge Video,1,"Wu, Marshall",Elfreda,Dunsford,Brasil - SP,
2/3/2020,Monitor,"126,9/77,41",Southridge Video,1,"Shan, Jaime",Joli,Annatt,Brasil - ES,
2/3/2020,Projetor,"126,9/126,9",Southridge Video,4,"Hernandez, Erik",Athene,Cran,Brasil - SP,
2/3/2020,Projetor,"126,9/126,9",Southridge Video,3,"Bennett, Kaitlyn",Dulce,Stamp,Brasil - RJ,
2/3/2020,Projetor,"126,9/98,98",Southridge Video,1,"Wu, Colleen",#N,D,Brasil - RJ,
2/3/2020,Projetor,"126,9/126,9",Southridge Video,3,"Lal, Maurice",Fairleigh,Allardyce,Brasil - SP,
2/3/2020,Monitor,"126,9/126,9",Southridge Video,2,"Gill, Victor",Hasheem,Malacrida,Brasil - RJ,
2/3/2020,Projetor,"126,9/126,9",Southridge Video,1,"Howard, Xavier",Lazarus,Teager,Brasil - RJ,
2/3/2020,Projetor,"126,9/126,9",Southridge Video,1,"Perez, Adriana",Jarrid,O'cleary,Brasil - SP,
2/3/2020,Projetor,"126,9/126,9",Southridge Video,1,"Diaz, Emily",Percival,Jerschke,Brasil - RJ,
2/3/2020,Monitor,"126,9/126,9",Southridge Video,1,"Jenkins, Thomas",Homere,Chestnut,Brasil - SP,
